n,flip_n,flip_rate,base_errors,final_errors,net_errors_reduced,rescued_n,hurt_n,base_n,base_accuracy,base_balanced_accuracy,base_f1,base_sensitivity_high,base_specificity_low,base_tn,base_fp,base_fn,base_tp,base_auc,final_n,final_accuracy,final_balanced_accuracy,final_f1,final_sensitivity_high,final_specificity_low,final_tn,final_fp,final_fn,final_tp,final_auc,delta_bacc,eval_scope,rule_name,base_model,pseudo_subset,signal,mode,threshold
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.960080,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.960080450416232
285,5,0.017543859649122806,45,48,-3,1,4,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8315789473684211,0.8309692671394799,0.8195488721804511,0.7730496453900709,0.8888888888888888,128,16,32,109,0.9036643026004727,-0.010712174940898267,old_data,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.960080,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.960080450416232
306,7,0.02287581699346405,59,60,-1,3,4,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.803921568627451,0.7230509581881533,0.6,0.5487804878048781,0.8973214285714286,201,23,37,45,0.8161476480836237,-0.013828397212543475,third_batch,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.960080,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.960080450416232
105,1,0.009523809523809525,32,31,1,1,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7047619047619048,0.702494497432135,0.6736842105263158,0.6808510638297872,0.7241379310344828,42,16,15,32,0.6621423330887748,0.008620689655172376,strict_external,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.960080,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.960080450416232
696,13,0.01867816091954023,136,139,-3,5,8,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.8002873563218391,0.7798904538341158,0.7279843444227005,0.6888888888888889,0.8708920187793427,371,55,84,186,0.8477743001217182,-0.008268127282211823,all_three_domains,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.960080,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.960080450416232
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.854423,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.854423411933652
285,28,0.09824561403508772,45,63,-18,5,23,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7789473684210526,0.7774822695035462,0.7407407407407407,0.6382978723404256,0.9166666666666666,132,12,51,90,0.9036643026004727,-0.06419917257683205,old_data,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.854423,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.854423411933652
306,31,0.10130718954248366,59,62,-3,14,17,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7973856209150327,0.664470818815331,0.5,0.3780487804878049,0.9508928571428571,213,11,51,31,0.8161476480836237,-0.07240853658536583,third_batch,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.854423,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.854423411933652
105,16,0.1523809523809524,32,34,-2,7,9,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6761904761904762,0.6584739545121057,0.575,0.48936170212765956,0.8275862068965517,48,10,24,23,0.6621423330887748,-0.03539985326485695,strict_external,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.854423,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.854423411933652
696,75,0.10775862068965517,136,159,-23,26,49,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.771551724137931,0.7279342723004695,0.6442953020134228,0.5333333333333333,0.9225352112676056,393,33,126,144,0.8477743001217182,-0.06022430881585816,all_three_domains,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.854423,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.854423411933652
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.896923,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8969233748298951
285,18,0.06315789473684211,45,59,-14,2,16,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7929824561403509,0.7918882978723405,0.766798418972332,0.6879432624113475,0.8958333333333334,129,15,44,97,0.9036643026004727,-0.04979314420803771,old_data,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.896923,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8969233748298951
306,23,0.07516339869281045,59,62,-3,10,13,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7973856209150327,0.6799324912891986,0.5303030303030303,0.4268292682926829,0.9330357142857143,209,15,47,35,0.8161476480836237,-0.056946864111498186,third_batch,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.896923,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8969233748298951
105,8,0.0761904761904762,32,30,2,5,3,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7142857142857143,0.7050623624358034,0.6590909090909091,0.6170212765957447,0.7931034482758621,46,12,18,29,0.6621423330887748,0.011188554658840832,strict_external,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.896923,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8969233748298951
696,49,0.07040229885057471,136,151,-15,17,32,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7830459770114943,0.7488523735002608,0.6807610993657506,0.5962962962962963,0.9014084507042254,384,42,109,161,0.8477743001217182,-0.039306207616066846,all_three_domains,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.896923,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8969233748298951
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.910030,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9100296034627268
285,15,0.05263157894736842,45,56,-11,2,13,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8035087719298246,0.8025265957446809,0.78125,0.7092198581560284,0.8958333333333334,129,15,41,100,0.9036643026004727,-0.039154846335697324,old_data,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.910030,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9100296034627268
306,16,0.05228758169934641,59,63,-4,6,10,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7941176470588235,0.6892966027874564,0.5467625899280576,0.4634146341463415,0.9151785714285714,205,19,44,38,0.8161476480836237,-0.04758275261324041,third_batch,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.910030,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9100296034627268
105,6,0.05714285714285714,32,30,2,4,2,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7142857142857143,0.7070799706529713,0.6666666666666666,0.6382978723404256,0.7758620689655172,45,13,17,30,0.6621423330887748,0.013206162876008731,strict_external,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.910030,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9100296034627268
696,37,0.05316091954022988,136,149,-13,12,25,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7859195402298851,0.7559467918622849,0.6927835051546392,0.6222222222222222,0.8896713615023474,379,47,102,168,0.8477743001217182,-0.03221178925404278,all_three_domains,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.910030,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9100296034627268
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.912806,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9128057164847632
285,15,0.05263157894736842,45,56,-11,2,13,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8035087719298246,0.8025265957446809,0.78125,0.7092198581560284,0.8958333333333334,129,15,41,100,0.9036643026004727,-0.039154846335697324,old_data,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.912806,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9128057164847632
306,15,0.049019607843137254,59,64,-5,5,10,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7908496732026143,0.6870644599303136,0.5428571428571428,0.4634146341463415,0.9107142857142857,204,20,44,38,0.8161476480836237,-0.0498148954703832,third_batch,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.912806,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9128057164847632
105,6,0.05714285714285714,32,30,2,4,2,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7142857142857143,0.7070799706529713,0.6666666666666666,0.6382978723404256,0.7758620689655172,45,13,17,30,0.6621423330887748,0.013206162876008731,strict_external,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.912806,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9128057164847632
696,36,0.05172413793103448,136,150,-14,11,25,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7844827586206896,0.7547730829420971,0.691358024691358,0.6222222222222222,0.8873239436619719,378,48,102,168,0.8477743001217182,-0.03338549817423053,all_three_domains,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.912806,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9128057164847632
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.935534,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9355341075071433
285,10,0.03508771929824561,45,53,-8,1,9,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8140350877192982,0.8132387706855791,0.7969348659003831,0.7375886524822695,0.8888888888888888,128,16,37,104,0.9036643026004727,-0.028442671394799057,old_data,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.935534,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9355341075071433
306,11,0.03594771241830065,59,64,-5,3,8,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7908496732026143,0.6947952961672474,0.5555555555555556,0.4878048780487805,0.9017857142857143,202,22,42,40,0.8161476480836237,-0.04208405923344938,third_batch,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.935534,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9355341075071433
105,2,0.01904761904761905,32,30,2,2,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.7142857142857143,0.7111151870873074,0.6808510638297872,0.6808510638297872,0.7413793103448276,43,15,15,32,0.6621423330887748,0.01724137931034475,strict_external,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.935534,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9355341075071433
696,23,0.033045977011494254,136,147,-11,6,17,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7887931034482759,0.763719353155973,0.7054108216432866,0.6518518518518519,0.8755868544600939,373,53,94,176,0.8477743001217182,-0.024439227960354692,all_three_domains,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.935534,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9355341075071433
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.952073,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9520729650802618
285,6,0.021052631578947368,45,49,-4,1,5,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8280701754385965,0.8274231678486997,0.8150943396226416,0.7659574468085106,0.8888888888888888,128,16,33,108,0.9036643026004727,-0.01425827423167847,old_data,robust_prob|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.952073,robust_prob,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9520729650802618
